SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
Scan020_159,0.766,0.13,-0.001,-1.51E-06,33591.55844,33591.55844,7469.399208,63.27788312,0.291766234,0.532467532,46.97402597,95.81818182,53.28571429,101.7532468,54.85714286,100.1298701,71.50203896,77.80014286,77.46636364,71.50203896,77.80014286,77.46636364,30.57602597,19.93737662,14.50950649,3.942597403,0.316545455,-4.41687013,1.57461039,2.246363636,1.426779221,71.15584416,77.15584416,76.77922078,13.3505974
Scan020_160,0.765,0.122,-0.001,1.02E-06,37455.85507,37455.85507,7796.82113,61.60173913,0.304289855,0.739130435,56.28985507,104.0869565,56.68115942,102.3188406,49.14492754,94.26086957,80.09584058,79.14068116,72.01634783,80.09584058,79.14068116,72.01634783,29.03024638,20.20797101,14.02504348,0.581666667,4.09973913,9.439391304,1.455811594,2.216405797,1.540956522,78.7826087,79.13043478,71.2173913,13.25604348
Scan020_161,0.777,0.129,-0.001,-2.49E-06,32783.1,32783.1,7067.052088,57.4439,0.322875,0.4125,54.825,100.2125,53.9125,100.05,49.4625,93.675,77.309825,76.6786,71.1490375,77.309825,76.6786,71.1490375,28.12425,19.5130125,14.30885,8.363125,3.0900125,-6.5298,1.4552125,2.0595625,1.4369,76.275,76.2625,69.4625,13.2333
Scan020_162,0.778,0.133,-0.001,1.51E-06,31251.59524,31251.59524,6918.081333,59.67722619,0.307619048,0.678571429,57.33333333,101.9880952,53.41666667,100.9047619,56.76190476,99,79.44584524,77.57078571,77.47647619,79.44584524,77.57078571,77.47647619,28.49997619,19.27432143,13.78416667,1.246892857,5.514547619,-18.22509524,1.506011905,2.193857143,1.463119048,79.3452381,76.79761905,76.23809524,12.96433333
Scan020_163,0.764,0.129,-0.001,-8.31E-07,31840.2716,31840.2716,6979.467852,60.17581481,0.319061728,0.592592593,47.49382716,94.30864198,55,101.4691358,57,101.3703704,70.78150617,78.26887654,79.14519753,70.78150617,78.26887654,79.14519753,28.71317284,20.07301235,14.30611111,-3.414851852,3.72062963,7.961530864,1.436740741,2.058888889,1.449938272,70.66666667,77.04938272,77.55555556,13.79838272
Scan020_164,0.769,0.129,-0.001,-5.63E-06,33723.19481,33723.19481,7360.690844,64.0954026,0.305350649,0.38961039,53.12987013,100.8571429,47.37662338,94.68831169,49,95.92207792,76.54636364,70.87036364,72.77797403,76.54636364,70.87036364,72.77797403,30.11648052,20.0255974,13.994,0.432584416,6.549376623,-2.785948052,1.531051948,2.243220779,1.478441558,75.88311688,69,72.19480519,13.70132468
Scan020_165,0.775,0.132,-0.001,-5.37E-06,30761.27059,30761.27059,6831.965541,59.19061176,0.320223529,0.364705882,50.89411765,95.4,48.69411765,94.57647059,55.76470588,99.54117647,73.29745882,71.42477647,77.98947059,73.29745882,71.42477647,77.98947059,27.9398,19.24132941,13.82989412,2.991988235,8.179823529,-22.12674118,1.4636,2.122376471,1.465211765,71.78823529,70.64705882,77.38823529,12.96863529
Scan020_166,0.734,0.131,-0.001,4.84E-06,26356.32979,26356.32979,6026.080213,55.3042234,0.327914894,0.723404255,53.74468085,96.71276596,56.80851064,101.106383,57,98.07446809,74.99040426,79.26939362,77.59008511,74.99040426,79.26939362,77.59008511,26.78021277,18.38497872,13.28814894,11.05671277,3.370510638,3.178925532,1.497904255,2.153414894,1.456712766,74.21276596,79.4893617,76.08510638,12.68797872
Scan020_167,0.753,0.132,-0.001,-4.91E-07,31006.5,31006.5,7012.301598,59.85326829,0.307658537,0.5,47.67073171,95.40243902,50.45121951,96.93902439,57.06097561,100.1341463,71.76196341,73.8657561,78.7414878,71.76196341,73.8657561,78.7414878,28.5057561,19.60923171,14.00207317,-5.265463415,6.763987805,-13.7740122,1.459939024,2.099329268,1.448426829,70.90243902,72.41463415,77.24390244,12.9227561
Scan020_168,0.762,0.131,-0.001,-6.20E-06,29894.66279,29894.66279,6620.856244,56.88296512,0.311534884,0.406976744,45.74418605,90.44186047,57.3372093,100.8255814,62.94186047,105.0465116,68.16455814,79.36339535,83.95610465,68.16455814,79.36339535,83.95610465,27.17567442,18.71922093,13.50772093,8.885406977,3.068569767,4.433732558,1.489604651,2.144174419,1.466569767,67.47674419,78.74418605,82.70930233,12.31397674
Scan020_169,0.799,0.13,-0.001,-1.32E-06,35030.33766,35030.33766,7477.718935,60.32916883,0.316142857,0.467532468,51.32467532,99.37662338,49.79220779,95.67532468,49.77922078,95.24675325,75.32261039,72.8667013,72.34538961,75.32261039,72.8667013,72.34538961,29.21154545,20.26097403,14.46125974,5.010519481,14.59154545,-1.600922078,1.474454545,2.182467532,1.496194805,75.77922078,72.62337662,71.49350649,13.83984416
Scan020_170,0.763,0.127,-0.001,-8.77E-06,33440.33766,33440.33766,7240.46926,60.10727273,0.318155844,0.272727273,52.63636364,100.4545455,50.96103896,97.27272727,50.62337662,93.84415584,76.41749351,74.20761039,71.75538961,76.41749351,74.20761039,71.75538961,28.6068961,19.92883117,14.36194805,-2.504818182,9.605909091,-14.07941558,1.465051948,2.075571429,1.432272727,75.48051948,74.35064935,70.67532468,13.51084416
Scan020_171,0.754,0.131,-0.001,4.27E-06,27684.17391,27684.17391,6214.948261,56.34057609,0.336228261,0.75,53.89130435,98.68478261,50.7173913,94.39130435,53.82608696,97.79347826,75.87021739,72.72621739,75.75209783,75.87021739,72.72621739,75.75209783,27.71190217,19.07323913,13.70141304,1.891108696,15.28426087,-13.7401087,1.476021739,2.120673913,1.444521739,76.31521739,71.83695652,74.83695652,13.24276087
Scan020_172,0.79,0.122,-0.001,-6.80E-07,34170.15385,34170.15385,6956.065218,56.70865385,0.325038462,0.641025641,61.92307692,107.0641026,55.93589744,97.35897436,52.32051282,95.41025641,84.20462821,76.86308974,74.07655128,84.20462821,76.86308974,74.07655128,28.11253846,18.62765385,13.14410256,6.350346154,-3.356576923,12.63215385,1.536871795,2.269192308,1.472666667,83.05128205,76.82051282,73.41025641,13.17521795
Scan020_173,0.766,0.131,-0.001,9.07E-07,30059.39535,30059.39535,6696.297581,57.6467093,0.319883721,0.61627907,57.8255814,103.8255814,52.58139535,98.54651163,50.54651163,94.63953488,80.96562791,75.43545349,72.39961628,80.96562791,75.43545349,72.39961628,28.0642907,19.38243023,14.0772093,-2.080372093,-2.560604651,-0.214337209,1.463162791,2.092360465,1.435104651,80.75581395,74.90697674,71.20930233,13.02323256
Scan020_174,0.789,0.123,-0.001,-2.42E-06,35031.51316,35031.51316,7174.428829,57.23026316,0.326065789,0.552631579,53.27631579,95.96052632,50.48684211,96.94736842,59.69736842,102.6447368,74.05086842,74.04993421,81.05219737,74.05086842,74.04993421,81.05219737,28.05239474,19.22388158,13.84857895,2.028342105,8.937434211,-1.399592105,1.480434211,2.120197368,1.453723684,73.36842105,74.28947368,80.89473684,12.81139474
Scan020_175,0.781,0.12,-0.001,-1.63E-06,38780.29412,38780.29412,7890.049044,61.22564706,0.308382353,0.588235294,48.32352941,95,54.44117647,99.29411765,48.73529412,94.86764706,71.42172059,77.05558824,71.41180882,71.42172059,77.05558824,71.41180882,29.14260294,19.67519118,14.46510294,-5.152014706,6.092485294,0.77475,1.503720588,2.121073529,1.425794118,71.10294118,77.33823529,71.79411765,13.48036765
Scan020_176,0.751,0.127,-0.0009728,-2.49E-06,34248.62162,34248.62162,7438.045108,61.11358108,0.308540541,0.418918919,50.43243243,95.94594595,49.28378378,97.32432432,46.05405405,93.72972973,73.55445946,73.52366216,69.65427027,73.55445946,73.52366216,69.65427027,29.19862162,20.67147297,14.67562162,5.526689189,-5.200837838,6.01627027,1.439067568,2.122864865,1.483162162,73.55405405,72.86486486,68.54054054,13.60806757
Scan020_177,0.749,0.134,-0.001,-1.85E-06,26371.41667,26371.41667,6086.925531,56.71163542,0.325354167,0.572916667,50.58333333,94.09375,49.79166667,93.17708333,58.60416667,101.90625,72.37939583,71.62992708,79.96803125,72.37939583,71.62992708,79.96803125,27.572875,18.3719375,13.23635417,-1.464125,5.674677083,2.627697917,1.520270833,2.23284375,1.4606875,71.97916667,71.29166667,79.34375,12.8680625
Scan020_178,0.777,0.131,-0.001,-5.18E-06,33220.51899,33220.51899,7313.057924,60.83674684,0.302708861,0.367088608,50.41772152,96.50632911,54.79746835,101.5822785,54.10126582,99.81012658,73.21640506,78.4608481,76.67573418,73.21640506,78.4608481,76.67573418,28.90489873,20.30532911,14.30303797,0.382329114,2.96121519,-19.2468481,1.469088608,2.134544304,1.46078481,72.43037975,77.56962025,75.64556962,13.83544304
Scan020_179,0.755,0.127,-0.001,-6.05E-06,35400.81944,35400.81944,7715.634083,61.74541667,0.293555556,0.305555556,52.95833333,101.0972222,55.97222222,103.125,59.83333333,105.9027778,77.24005556,79.92668056,82.18781944,77.24005556,79.92668056,82.18781944,30.41906944,19.992875,14.11631944,-2.378555556,11.78238889,2.629222222,1.553013889,2.256166667,1.465236111,76.33333333,80.76388889,81.55555556,12.82869444
Scan020_180,0.742,0.13,-0.001,3.36E-06,28774.22989,28774.22989,6458.324586,55.04144828,0.319034483,0.735632184,56.68965517,100.2183908,54.12643678,98.08045977,50.09195402,92.14942529,78.3804023,75.89148276,71.30035632,78.3804023,75.89148276,71.30035632,26.60487356,19.07432184,13.61481609,-3.308666667,5.872390805,2.62354023,1.43016092,2.093218391,1.460126437,77.94252874,74.7816092,70.81609195,12.57858621
Scan020_181,0.787,0.123,-0.001,2.19E-06,33227.25,33227.25,6941.2913,59.1835625,0.3242375,0.7375,57.6125,103.5875,44.0625,90.825,53.85,98.3125,80.3159625,67.75175,76.0908625,80.3159625,67.75175,76.0908625,29.1165625,19.7854875,13.733225,4.6484375,3.5918,1.3491625,1.5240375,2.25015,1.5030125,79.2,66.575,74.9875,13.9583375
Scan020_182,0.762,0.125,-0.001,-5.52E-06,35225.78082,35225.78082,7531.674219,63.76330137,0.320479452,0.342465753,45.10958904,92.76712329,53.63013699,100.8493151,48.38356164,95.4109589,68.46871233,77.07839726,72.61110959,68.46871233,77.07839726,72.61110959,30.37768493,20.22415068,14.16176712,-1.433383562,5.432972603,-2.152657534,1.51590411,2.213479452,1.474,67.53424658,75.91780822,71.21917808,13.30136986
Scan020_183,0.799,0.127,-0.001,-6.58E-06,42110.625,42110.625,8787.177406,67.57264062,0.298796875,0.3125,49.171875,100.046875,53.421875,103.65625,55.234375,102.96875,74.72195313,78.88379688,78.98945313,74.72195313,78.88379688,78.98945313,31.42270313,21.374,15.27259375,6.158875,5.40946875,-10.23028125,1.487359375,2.127359375,1.435421875,75.625,77.640625,79.25,13.89579688
Scan020_184,0.739,0.127,-0.001,7.78E-06,29727.67857,29727.67857,6580.109655,57.78597619,0.31972619,0.928571429,53.89285714,98.55952381,47.73809524,93.03571429,57.23809524,100.6071429,76.65984524,70.40117857,78.67963095,76.65984524,70.40117857,78.67963095,27.33230952,19.29728571,13.70969048,6.35727381,3.817083333,12.60060714,1.442047619,2.133821429,1.478988095,76.0952381,70.30952381,77.66666667,12.63092857
Scan020_185,0.769,0.125,-0.001,4.91E-07,35561.69863,35561.69863,7540.86474,62.81036986,0.314054795,0.698630137,47.89041096,96.82191781,44.17808219,89.94520548,44.94520548,92.52054795,72.38280822,67.09449315,68.20116438,72.38280822,67.09449315,68.20116438,29.18264384,20.48884932,15.03820548,18.04589041,7.252356164,-14.69571233,1.439575342,2.024643836,1.417876712,72.28767123,66.47945205,67.16438356,13.65758904
Scan020_186,0.776,0.129,-0.001,-1.44E-06,35408.09459,35408.09459,7628.113095,60.84632432,0.305581081,0.621621622,57.27027027,103.1621622,52.39189189,98.32432432,55.58108108,102.7162162,80.50144595,75.78701351,79.29656757,80.50144595,75.78701351,79.29656757,28.42912162,20.19308108,14.52821622,-2.736959459,5.677554054,-16.66004054,1.43177027,2.039378378,1.435378378,79.43243243,76.7972973,78.2972973,13.18022973
Scan020_187,0.774,0.127,-0.001,-8.24E-06,33935.1039,33935.1039,7285.209545,60.97890909,0.309844156,0.272727273,53.68831169,100.1038961,55.54545455,101.8181818,54.62337662,99.98701299,76.36696104,79.05655844,76.83109091,76.36696104,79.05655844,76.83109091,29.49714286,19.60445455,14.30084416,3.026519481,7.469428571,-4.109558442,1.527493506,2.193181818,1.443207792,75.05194805,78.90909091,75.38961039,14.013
Scan020_188,0.75,0.123,-0.001,-2.27E-06,33334.55263,33334.55263,7100.984026,59.04201316,0.326223684,0.526315789,50.17105263,97.03947368,47.88157895,94.36842105,56.43421053,100.8421053,73.44868421,71.39451316,79.24240789,73.44868421,71.39451316,79.24240789,28.86872368,20.26822368,14.01665789,-3.513710526,8.879710526,-22.95957895,1.46925,2.230289474,1.526631579,72.39473684,70.64473684,79.47368421,13.54823684
Scan020_189,0.775,0.124,-0.001,-4.95E-06,32276.40741,32276.40741,6785.420667,57.38898765,0.334197531,0.555555556,50.32098765,95.55555556,53.03703704,98.24691358,50.83950617,92.97530864,72.94501235,75.54164198,71.65162963,72.94501235,75.54164198,71.65162963,28.1707037,19.18498765,13.43135802,7.930518519,2.515148148,-5.344790123,1.473419753,2.192419753,1.501246914,72.13580247,74.91358025,70.69135802,13.16866667
Scan020_190,0.772,0.129,-0.001,-6.42E-07,34297.67105,34297.67105,7444.711882,62.76868421,0.316973684,0.565789474,47.01315789,94.18421053,54.76315789,102.4736842,52.34210526,98.52631579,70.71734211,78.27397368,74.81394737,70.71734211,78.27397368,74.81394737,29.84639474,20.00372368,14.46365789,9.148578947,8.448934211,0.548894737,1.498802632,2.140263158,1.425394737,69.56578947,76.94736842,74.01315789,13.62719737
Scan020_191,0.75,0.127,-0.001,-7.14E-06,33324.13158,33324.13158,7319.171684,61.82365789,0.306328947,0.315789474,55.23684211,104.5131579,55.36842105,101.6973684,58.90789474,103.3552632,79.75434211,78.98027632,81.27442105,79.75434211,78.98027632,81.27442105,29.42584211,19.85915789,14.22744737,0.500631579,-4.818447368,14.33007895,1.510473684,2.184552632,1.448302632,79.34210526,78.46052632,80.28947368,13.23248684
Scan020_192,0.745,0.129,-0.001,-1.29E-06,31819.60759,31819.60759,7073.356797,60.76026582,0.295936709,0.556962025,46.58227848,92.91139241,55.11392405,101.4556962,49.06329114,92.79746835,70.2048481,78.69196203,70.76541772,70.2048481,78.69196203,70.76541772,29.25234177,18.91510127,13.97692405,5.862075949,-4.925810127,6.885417722,1.611392405,2.267632911,1.402088608,70.02531646,76.67088608,70.18987342,12.77220253
Scan020_193,0.796,0.131,-0.001,-3.02E-06,32787.36585,32787.36585,7111.838378,60.66713415,0.313853659,0.56097561,49.14634146,95.51219512,47.24390244,93.53658537,54.69512195,100.7439024,72.62113415,70.34436585,77.82909756,72.62113415,70.34436585,77.82909756,29.12006098,20.05979268,13.94042683,11.42415854,2.278317073,10.38317073,1.480756098,2.20397561,1.508268293,71.47560976,69.95121951,76.54878049,14.01626829
Scan020_194,0.765,0.128,-0.001,-6.84E-06,33522.54545,33522.54545,7291.437675,60.09872727,0.307506494,0.350649351,50.41558442,95.72727273,52.81818182,98.05194805,51.68831169,97.35064935,73.01483117,75.50081818,74.30741558,73.01483117,75.50081818,74.30741558,29.5157013,19.00006494,13.51924675,3.321883117,-0.846974026,8.491038961,1.586948052,2.305,1.462233766,70.37662338,75.2987013,72.33766234,13.12122078
Scan020_195,0.768,0.125,-0.001,-7.56E-07,38115.76471,38115.76471,8116.573471,64.92505882,0.303088235,0.588235294,49.55882353,97.48529412,53.67647059,104.2352941,51.01470588,97.86764706,73.67511765,78.77051471,74.10647059,73.67511765,78.77051471,74.10647059,30.20817647,20.91623529,15.13882353,1.297602941,9.485941176,-15.33552941,1.493661765,2.100602941,1.405970588,72.60294118,79.26470588,73.17647059,13.60786765
Scan020_196,0.76,0.125,-0.001,-3.14E-06,34660.56757,34660.56757,7416.027,61.17391892,0.321040541,0.527027027,53.66216216,100.9459459,47.25675676,94.59459459,48.68918919,92.94594595,76.88805405,71.06477027,70.68109459,76.88805405,71.06477027,70.68109459,29.26227027,19.65718919,14.48448649,3.52577027,-2.790864865,-10.04693243,1.480716216,2.099,1.42077027,75.45945946,70.41891892,71.33783784,13.66217568
Scan020_197,0.759,0.128,-0.001,-2.83E-06,33274.58442,33274.58442,7218.219623,61.25444156,0.304207792,0.519480519,50.19480519,98.12987013,54.75324675,99.32467532,49.93506494,95.28571429,74.36732468,77.27783117,72.53224675,74.36732468,77.27783117,72.53224675,29.49579221,19.15496104,14.20935065,-0.888363636,9.972857143,5.283324675,1.585532468,2.194675325,1.386584416,72.87012987,76.94805195,71.76623377,13.36357143
Scan020_198,0.748,0.128,-0.001,1.93E-06,32770.51948,32770.51948,7212.737649,60.21590909,0.306337662,0.649350649,50.4025974,97.2987013,55.76623377,100.9480519,45.36363636,92.11688312,74.10963636,78.7488961,68.32072727,74.10963636,78.7488961,68.32072727,29.24515584,20.14497403,13.88879221,8.930402597,2.582454545,-2.905922078,1.483636364,2.228012987,1.512415584,73.45454545,78.96103896,67.24675325,12.90042857
Scan020_199,0.782,0.127,-0.001,-3.85E-06,38832.16176,38832.16176,8260.187,67.60836765,0.278220588,0.5,50.69117647,102.6617647,53.73529412,102.6911765,51.30882353,100.0441176,76.24447059,78.10507353,76.20095588,76.24447059,78.10507353,76.20095588,32.78332353,21.34792647,14.75963235,-1.126264706,5.163970588,29.45247059,1.568558824,2.331588235,1.509558824,74.04411765,76.64705882,75.51470588,14.42160294
Scan020_200,0.76,0.13,-0.001,1.13E-07,33302.72727,33302.72727,7388.272896,64.34524675,0.299038961,0.584415584,51.28571429,98.75324675,50.06493506,98.93506494,49.61038961,95.74025974,74.88920779,74.57362338,72.36372727,74.88920779,74.57362338,72.36372727,30.42735065,19.48253247,14.4452987,22.41766234,1.057246753,0.542272727,1.588441558,2.224506494,1.396181818,75.1038961,74.4025974,70.64935065,13.38092208
Scan020_201,0.763,0.123,-0.001,-1.44E-06,39623.30769,39623.30769,8331.353108,65.32383077,0.304184615,0.553846154,46.90769231,97.56923077,49.64615385,99.8,56.2,103.6153846,72.4766,74.79029231,79.95912308,72.4766,74.79029231,79.95912308,31.8992,21.15821538,15.11393846,8.636030769,-1.219692308,-3.245907692,1.521476923,2.202523077,1.469815385,71.58461538,73.93846154,78.36923077,14.31793846
Scan020_202,0.751,0.129,-0.001,-2.76E-06,30547.75904,30547.75904,6733.818072,58.33277108,0.320349398,0.457831325,55.6626506,100.3493976,56.25301205,101.0843373,57.62650602,101.2289157,78.07254217,78.53568675,79.16249398,78.07254217,78.53568675,79.16249398,27.7559759,19.41621687,13.77479518,9.479240964,6.36360241,-10.46825301,1.456445783,2.09573494,1.448301205,77.31325301,78.38554217,78.65060241,13.01606024
Scan020_203,0.749,0.13,-0.001,-1.97E-06,31581.2125,31581.2125,7002.668413,59.1762375,0.303075,0.575,54.9,99.85,52.975,99.25,54.4875,99.575,77.71795,76.1311,77.3695,77.71795,76.1311,77.3695,28.07585,19.68905,13.9755125,5.0988875,-3.7762875,3.0983625,1.466325,2.1598,1.4753875,77.0125,75.775,76.9625,12.8292
Scan020_204,0.737,0.132,-0.0009948,-2.34E-06,31059.3625,31059.3625,7040.310463,61.5723125,0.29055,0.55,42.95,89.8375,49.85,95.425,47.375,92.7375,66.804475,72.3165125,69.692425,66.804475,72.3165125,69.692425,28.1583375,19.97655,13.965525,3.90295,-2.475075,-9.7652375,1.4558,2.159025,1.4991875,67.6375,71.0875,68.325,12.7458375
Scan020_205,0.757,0.124,-0.001,-2.95E-06,36515.15714,36515.15714,7805.822843,62.81242857,0.303428571,0.471428571,55.87142857,103.5428571,56.07142857,103.9142857,56.48571429,105.5428571,79.41668571,80.04124286,80.3215,79.41668571,80.04124286,80.3215,30.99467143,20.21714286,14.76771429,6.582657143,3.265757143,-5.8242,1.5495,2.184657143,1.420071429,78.32857143,79.34285714,79.5,13.64287143
Scan020_206,0.782,0.119,-0.001,-2.00E-06,40002.92424,40002.92424,8035.318848,61.75440909,0.315242424,0.393939394,49.57575758,96.87878788,48.12121212,98.40909091,48.13636364,94.40909091,73.05862121,72.50731818,71.29880303,73.05862121,72.50731818,71.29880303,29.85383333,20.90698485,15.12633333,-7.512712121,-4.584636364,-0.257257576,1.446075758,2.048757576,1.413575758,72.07575758,71.36363636,71.22727273,14.03540909
Scan020_207,0.77,0.126,-0.001,1.29E-06,36075.94444,36075.94444,7677.399306,60.96088889,0.302680556,0.694444444,42.61111111,89.26388889,54.69444444,102.0555556,52.56944444,99.47222222,66.19788889,78.68704167,75.38522222,66.19788889,78.68704167,75.38522222,29.33823611,20.55990278,14.15469444,13.99075,7.893694444,-15.06952778,1.469194444,2.182458333,1.508263889,64.98611111,77.69444444,74.54166667,13.17595833
Scan020_208,0.775,0.128,-0.001,-7.37E-06,34403.27632,34403.27632,7334.064789,59.80342105,0.299381579,0.355263158,50.67105263,98.96052632,49.10526316,93.60526316,54,98.05263158,74.92294737,71.63284211,75.68061842,74.92294737,71.63284211,75.68061842,29.33785526,19.32526316,13.93201316,7.927276316,1.576263158,1.191013158,1.577947368,2.274078947,1.449973684,75.22368421,70.90789474,74.52631579,13.20175
Scan020_209,0.781,0.127,-0.001,-8.24E-06,37632.01429,37632.01429,7988.403229,63.02487143,0.298142857,0.214285714,47.98571429,94.85714286,50.14285714,97.25714286,58.57142857,105,71.3735,73.77984286,82.51658571,71.3735,73.77984286,82.51658571,29.44584286,20.4831,14.43982857,14.53085714,12.36774286,-30.94275714,1.458114286,2.1675,1.4967,71.35714286,72.55714286,82.45714286,13.32861429
Scan020_210,0.738,0.129,-0.001,-5.22E-06,32755.80263,32755.80263,7298.417211,61.78317105,0.285539474,0.578947368,54.15789474,99.63157895,47.17105263,95.10526316,55.80263158,101.5263158,76.93425,71.16744737,78.29759211,76.93425,71.16744737,78.29759211,29.38669737,19.78880263,13.98642105,9.149723684,5.192289474,-8.850342105,1.528697368,2.204868421,1.462736842,77.10526316,70.76315789,77.15789474,12.77634211
Scan020_211,0.786,0.122,-0.001,-5.10E-06,42075.30159,42075.30159,8566.591286,65.63904762,0.295555556,0.349206349,42.71428571,89.66666667,49.71428571,99.73015873,51.63492063,101.4285714,66.44615873,74.70384127,76.25715873,66.44615873,74.70384127,76.25715873,31.29812698,21.06234921,14.97798413,-9.802555556,-5.145380952,28.21950794,1.491269841,2.241285714,1.500777778,66.36507937,73.44444444,74.63492063,13.83065079
Scan020_212,0.753,0.127,-0.001,-8.69E-07,33461.43421,33461.43421,7271.255987,60.03643421,0.308578947,0.644736842,57.89473684,102.5921053,50.5,96.53947368,50.81578947,94.97368421,80.60738158,73.68377632,72.92797368,80.60738158,73.68377632,72.92797368,27.92372368,19.57796053,13.83365789,1.832342105,6.96225,13.33628947,1.460065789,2.108539474,1.464065789,79.18421053,73.25,72.53947368,13.25438158
Scan020_213,0.762,0.132,-0.001,3.44E-06,27674.04301,27674.04301,6204.661151,55.25021505,0.326580645,0.698924731,51,94.55913978,54.30107527,98.46236559,54.96774194,96.56989247,73.0287957,76.33484946,75.84094624,73.0287957,76.33484946,75.84094624,27.17883871,18.6577957,13.29289247,15.30748387,8.628860215,-14.41288172,1.506795699,2.203204301,1.462172043,72.23655914,75.88172043,75.20430108,12.70608602
Scan020_214,0.777,0.121,-0.001,1.44E-06,38583.04412,38583.04412,7913.690206,61.62267647,0.321014706,0.705882353,51.70588235,100.3676471,49.10294118,96.73529412,56.16176471,104.9117647,75.88769118,72.4905,80.82267647,75.88769118,72.4905,80.82267647,30.88204412,21.00389706,15.02408824,-3.401117647,2.615867647,8.788294118,1.495367647,2.149,1.437794118,76.29411765,70.88235294,80.10294118,14.69127941
Scan020_215,0.772,0.134,-0.001,-1.78E-06,33389.38462,33389.38462,7460.975551,63.41671795,0.291948718,0.512820513,51.65384615,100.974359,46.53846154,95.30769231,55.48717949,101.6794872,76.19867949,71.65219231,78.5645641,76.19867949,71.65219231,78.5645641,29.8555641,20.79698718,14.59962821,-1.093833333,2.819794872,7.316846154,1.450871795,2.116589744,1.464961538,75.51282051,72.34615385,77.19230769,13.29915385
Scan020_216,0.767,0.133,-0.001,-3.21E-06,33591.32468,33591.32468,7461.835442,61.86785714,0.299298701,0.571428571,52.09090909,100.2597403,51.92207792,98.93506494,50.2987013,95.38961039,76.00768831,75.72636364,72.90984416,76.00768831,75.72636364,72.90984416,29.12698701,20.16567532,14.74541558,-2.256220779,2.498935065,11.26705195,1.477038961,2.077779221,1.415,75.27272727,74.94805195,71.94805195,12.83549351
Scan021_001,0.803,0.029,-0.0001453,2.07E-07,180584.4667,826048.5547,49143.1168,133.3364667,0.385133333,1.133333333,45.70533333,162.016,72.708,190.6786667,78.57333333,176.956,102.0763333,135.2742,127.1542667,102.0763333,135.2742,127.1542667,75.12233333,52.27566667,37.27073333,-18.9324,-1.3234,39.51693333,1.464066667,2.539133333,1.693933333,96.05866667,141.764,129.5906667,47.95566667
Scan021_002,0.772,0.034,-0.0001319,-4.21E-07,162824.625,744809.6098,50123.41837,146.464625,0.36975,0.5625,55.8175,168.38625,70.65375,180.00625,91.715,207.5,110.9255,123.491625,149.698375,110.9255,123.491625,149.698375,78.975125,55.0060625,33.3431875,-18.4038125,-12.616125,28.92775,1.470375,2.5258125,1.7566875,111.73875,118.0675,149.1925,46.7913125
Scan021_003,0.706,0.036,-9.11E-05,-5.45E-07,95375.36,436276.0526,33352.61744,122.37168,0.38056,0.48,60.756,155.9736,76.1608,169.1872,69.4544,157.3016,108.2116,122.93256,113.06256,108.2116,122.93256,113.06256,61.6074,43.9166,28.52928,1.70692,-9.79556,33.40804,1.48952,2.49548,1.70784,105.908,118.3248,113.544,37.91444
Scan021_004,0.779,0.031,-0.0001648,-4.96E-08,164138.5625,750819.9616,47499.12194,132.6930625,0.3774375,0.875,78.74625,187.995,77.3975,187.89125,66.50375,167.66,133.7571875,133.178625,116.696875,133.7571875,133.178625,116.696875,71.3274375,53.39675,34.2486875,18.7626875,-4.59425,-1.389625,1.3674375,2.5421875,1.8354375,134.14875,134.46,109.66375,48.20925
Scan021_005,0.74,0.034,-0.0001227,1.49E-07,113584.5455,519570.4335,37266.46909,128.1077727,0.352136364,0.863636364,65.57,161.0954545,91.82818182,189.24,42.63181818,145.0990909,115.0758182,140.7511818,92.64754545,115.0758182,140.7511818,92.64754545,61.72018182,46.19327273,30.61522727,-4.112863636,6.004409091,-41.09422727,1.418,2.432863636,1.691363636,117.7090909,136.95,91.97909091,41.62577273
Scan021_006,0.803,0.031,-0.0001595,7.44E-08,180641.6667,826310.2051,52311.70633,147.7138,0.377333333,0.933333333,66.068,187.248,77.024,191.7853333,83.332,204.4013333,123.8542667,133.968,144.453,123.8542667,133.968,144.453,76.85706667,56.30066667,35.58826667,4.249733333,-6.0772,-17.88686667,1.432,2.410466667,1.658733333,121.18,134.792,145.6373333,47.84506667
Scan021_007,0.805,0.029,-0.0001637,-1.98E-07,226022.9167,1033897.916,60019.98692,159.439,0.343416667,1,63.77166667,191.5916667,91.99166667,201.1366667,54.08833333,178.45,133.86,144.949,114.1930833,133.86,144.949,114.1930833,81.38008333,59.53866667,38.102,-13.80633333,7.324666667,-69.26083333,1.398083333,2.485166667,1.83,130.31,141.93,117.9983333,51.875
